text,conclusi,percent
"RT @seerjongin: อี้ชิงจะรู้ไหมนะว่าเขาสามารถฮีลเราได้จริงๆ มันไม่ใช่แค่พลังที่ค่ายกำหนดมาอะ มันคือพลังที่เขาให้อซอ.ได้จริงๆ 💗 #TEMPO_LAY
",POSITIVE,75.79905986785889
"RT @elchiringuitotv: 💥¡'ESTALLÓ'!💥 ""MIRAOS A LA CARA y tened MANO DURA con VOSOTROS MISMOS"", EL 🗣MENSAJE🗣 de #TomásRoncero a los jugadores…
",POSITIVE,75.15110969543457
"RT @_b_bh0506: [TRANS] 181029 #EXO 'Smile On My Face' is an R&amp;B ballad with emotional genre and soft melodies and simple sophisticated groo…
",POSITIVE,81.1055839061737
"RT @Ramon_AlvarezMM: ¿Qué es lo que le molesta a Sergio Ramos de estas declaraciones? A mí me parece un ataque de sinceridad que le dignifi…
",POSITIVE,65.800541639328
"#TEMPO_LAY #EXO #weareoneEXO #EXO_TEMPO #EXO_DontMessUpMyTempo #어디에도_없을_완벽한_EXO@LAY_zhang_ @B_hundred_Hyun
",POSITIVE,75.79905986785889
"RT @trulybbh: THIS IS YIXING, TRUST ME HE WILL BE ADDED IN THE EXO COMICS!! #EXO_TEMPO #EXO #TEMPO_LAY @weareoneEXO https://t.co/0n4Gg9W…
",POSITIVE,75.79905986785889
"RT @hvnheart19: KARENA MALAM INI TEASERNYA YIXING YANG KELUAR AKU MAU GA PULSA 20K BUAT KALIAN. RULES? RT+REP AJA #TEMPO_LAY JADIIN TTWW KA…
",POSITIVE,75.79905986785889
"@kitnjennie yaah ini mah jennie rasa lokal khas indonesia namanya 😂😂😂
",POSITIVE,80.39560914039612
"RT @EXOBEAKHYUN_TB: #어디에도_없을_완벽한_EXO  #Lay #Yixing #TEMPO_LAYhttps://t.co/rSf6MEs7Tohttps://t.co/KHMOpVvc1chttps://t.co/M6BSDWCoN5 https…
",POSITIVE,75.79905986785889
"RT @FOXSoccer: After Barcelona's BIG performance today, the #ElClasico rivals are separated by just 1 win in the all-time series. https://t…
",POSITIVE,79.17547225952148
"RT @Ibnasanmail: Logika inspektur Vijay“Salahnya perusahaan google, coba tdk ada perusahaan google, kan gak ada pegawai Google yg melakuka…
",POSITIVE,72.39609360694885
"RT @Leicester_CityJ: 今回の事故ではオーナーの他にスタッフ2名とパイロット1名、乗員1名が犠牲となっています。乗員の方もイギリスで活躍するポーランド人に選ばれるほどの女性パイロットだったようです。改めてご冥福をお祈りいたします。 https://t.co…
",POSITIVE,75.79905986785889
